"_id","bpu","rating","userId","username"
"ObjectId(""595ecb45335093f6413a9395"")","eug1","3","ObjectId(""595ec9f8335093f6413a937f"")","Jamila"
"ObjectId(""595ecb6d335093f6413a9396"")","eug15","2","ObjectId(""595ecaa1335093f6413a938f"")","coldsmoke"
"ObjectId(""595ecba8335093f6413a9397"")","eug1","1","ObjectId(""595eca09335093f6413a9384"")","Marissa"
"ObjectId(""595ecbcb335093f6413a9398"")","eug16","5","ObjectId(""595ec9e2335093f6413a9379"")","toniacasarin"
"ObjectId(""595ecbf0335093f6413a9399"")","eug1","5","ObjectId(""595ec9e3335093f6413a937b"")","maricel"
"ObjectId(""595ecc2f335093f6413a939a"")","eug0","2","ObjectId(""595eca09335093f6413a9384"")","Marissa"
"ObjectId(""595ecc4d335093f6413a939b"")","eug15","4","ObjectId(""595ec9e3335093f6413a937b"")","maricel"
"ObjectId(""595eccd5335093f6413a939f"")","eug16","3","ObjectId(""595ecaa1335093f6413a938f"")","coldsmoke"
"ObjectId(""595ecd87335093f6413a93a0"")","eug1","2","ObjectId(""595eca09335093f6413a9384"")","Marissa"
"ObjectId(""595ed193335093f6413a93bb"")","eug0","1","ObjectId(""595ed089335093f6413a93a4"")","yukihanyu"
"ObjectId(""595ed228335093f6413a93bc"")","eug16","5","ObjectId(""595ed0cf335093f6413a93ae"")","fdelia"
"ObjectId(""595ed232335093f6413a93bd"")","eug16","5","ObjectId(""595ed089335093f6413a93a4"")","yukihanyu"
"ObjectId(""595ed31a335093f6413a93be"")","eug16","5","ObjectId(""595ed089335093f6413a93a4"")","yukihanyu"
"ObjectId(""595ed3ae335093f6413a93bf"")","eug16","5","ObjectId(""595ed08231d5acf32095172f"")","EndElv"
"ObjectId(""595ed824335093f6413a93cd"")","eug16","5","ObjectId(""595ed659335093f6413a93c0"")","angie"
"ObjectId(""595f9a6d335093f6413a93d1"")","eug16","3","ObjectId(""595f99a9335093f6413a93ce"")","gcambray"
"ObjectId(""595f9adf335093f6413a93d2"")","eug1","2","ObjectId(""595f99a9335093f6413a93ce"")","gcambray"
"ObjectId(""595fc39e335093f6413a93d3"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595fc3fc335093f6413a93d5"")","eug1","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595fc44d335093f6413a93d6"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""595fc4a4335093f6413a93d7"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5962e3cb335093f6413a93da"")","eug0","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5962e430335093f6413a93db"")","eug1","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5962e47d335093f6413a93dc"")","eug15","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5962e4cb335093f6413a93dd"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5963ee8f335093f6413a93e8"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5963eef0335093f6413a93e9"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5963ef48335093f6413a93ea"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5963efa3335093f6413a93eb"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59651155335093f6413a93ee"")","eug0","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596511cc335093f6413a93ef"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59651217335093f6413a93f0"")","eug15","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59651265335093f6413a93f1"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59666c4d335093f6413a93f5"")","eug0","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59666ca2335093f6413a93f6"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59666cf0335093f6413a93f7"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59666d3d335093f6413a93f8"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5967dc63335093f6413a940c"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5967dcb7335093f6413a940d"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5967dd0f335093f6413a940e"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5967dd5d335093f6413a940f"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5968ead7335093f6413a9414"")","eug0","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5968eb54335093f6413a9415"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5968ebba335093f6413a9416"")","eug3","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5968ec18335093f6413a9417"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5968ecaf335093f6413a9418"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596bde67335093f6413a9427"")","eug0","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596bdeb8335093f6413a9428"")","eug1","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596bdf08335093f6413a9429"")","eug3","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596bdf54335093f6413a942a"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596bdf9f335093f6413a942b"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596ced23335093f6413a9432"")","eug0","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596ced6c335093f6413a9433"")","eug1","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596cedb9335093f6413a9434"")","eug3","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596cee0b335093f6413a9435"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596ceebb335093f6413a9436"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596e47f3335093f6413a943f"")","eug0","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596e483d335093f6413a9440"")","eug1","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596e488a335093f6413a9441"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596e48d6335093f6413a9442"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596e4924335093f6413a9443"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596f839c335093f6413a9449"")","eug0","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596f83e6335093f6413a944a"")","eug1","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596f842f335093f6413a944b"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596f8479335093f6413a944c"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""596f84ce335093f6413a944d"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59712c7ed94fd5ef13ff32dc"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59712ccbd94fd5ef13ff32dd"")","eug1","2","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59712d17d94fd5ef13ff32de"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59712d62d94fd5ef13ff32df"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59712db2d94fd5ef13ff32e0"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""597245dcaa72ba3148833e12"")","eug0","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59724632aa72ba3148833e13"")","eug1","3","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59724688aa72ba3148833e14"")","eug3","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""597246d4aa72ba3148833e15"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59724722aa72ba3148833e16"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""597558ffaa72ba3148833e17"")","eug0","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""5975596daa72ba3148833e18"")","eug1","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""597559daaa72ba3148833e19"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59755a2baa72ba3148833e1a"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59755a78aa72ba3148833e1b"")","eug16","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""597639ccaa72ba3148833e1f"")","eug0","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59763a15aa72ba3148833e20"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59763a62aa72ba3148833e21"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59763ab6aa72ba3148833e22"")","eug15","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59763b09aa72ba3148833e23"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59777a0c8325127d135ec238"")","eug0","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59777abd8325127d135ec239"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59777b588325127d135ec23a"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597780478325127d135ec23b"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597780a58325127d135ec23c"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5978c7618325127d135ec242"")","eug0","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5978c7ae8325127d135ec243"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5978c7fa8325127d135ec244"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5978c8498325127d135ec245"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5978c89c8325127d135ec246"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597a6d788325127d135ec24d"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597a6dce8325127d135ec24e"")","eug1","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597a6e158325127d135ec24f"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597a6e5d8325127d135ec250"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597a6eb28325127d135ec251"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597b76298325127d135ec255"")","eug0","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597b76a18325127d135ec256"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597b779d8325127d135ec257"")","eug1","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597b77f98325127d135ec258"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597b78498325127d135ec259"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597d47fe8325127d135ec25d"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597d48548325127d135ec25e"")","eug1","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597d48bf8325127d135ec25f"")","eug3","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597d49778325127d135ec260"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597d4a098325127d135ec261"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597e501c8325127d135ec262"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597e513c8325127d135ec263"")","eug1","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597e51938325127d135ec264"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597e51f28325127d135ec265"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597e52438325127d135ec266"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597f5e398325127d135ec267"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597f5e868325127d135ec268"")","eug1","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597f5eea8325127d135ec269"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597f5f4d8325127d135ec26a"")","eug15","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""597f5fa48325127d135ec26b"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59809bec8325127d135ec26e"")","eug16","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59809cb78325127d135ec26f"")","eug3","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59809d268325127d135ec270"")","eug15","4","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59809d818325127d135ec271"")","eug1","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""59809dee8325127d135ec272"")","eug0","1","ObjectId(""563bb418ace41fb06564abbd"")","ingmar"
"ObjectId(""5980be0f8325127d135ec273"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5980be698325127d135ec274"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5980beb48325127d135ec275"")","eug3","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5980bf008325127d135ec276"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5980bf508325127d135ec277"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59821c718325127d135ec279"")","eug0","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59821cbd8325127d135ec27a"")","eug1","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59821d208325127d135ec27b"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59821d7c8325127d135ec27c"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59821dc58325127d135ec27d"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5983773d8325127d135ec281"")","eug0","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59839ea48325127d135ec283"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59839f0b8325127d135ec284"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59839f5b8325127d135ec285"")","eug15","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59839fa88325127d135ec286"")","eug16","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5984add78325127d135ec287"")","eug0","3","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5984ae258325127d135ec288"")","eug1","1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5984ae868325127d135ec289"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5984aedb8325127d135ec28a"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5984af308325127d135ec28b"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5985e1dc8325127d135ec28c"")","eug0","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5985e2da8325127d135ec28d"")","eug1","2","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5985e32d8325127d135ec28e"")","eug3","4","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5985e3948325127d135ec28f"")","eug15","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5985e3e68325127d135ec290"")","eug16","5","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""59873e058325127d135ec292"")","eug0","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59873e648325127d135ec293"")","eug1","1","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59873ed18325127d135ec294"")","eug3","4","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59873f4a8325127d135ec295"")","eug15","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59873fb58325127d135ec296"")","eug16","5","ObjectId(""563abd7932804ebd6f70152e"")","casey"
"ObjectId(""59883f4b8325127d135ec299"")","eug0","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""5988413d8325127d135ec29a"")","eug16","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""598845198325127d135ec29b"")","eug1","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""598845fe8325127d135ec29c"")","eug3","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""598846488325127d135ec29d"")","eug3","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""598848d18325127d135ec29e"")","eug15","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
"ObjectId(""5988491d8325127d135ec29f"")","eug1","5","ObjectId(""57ecd7bc739a41bc0f9e39e1"")","manolo1130"
