"_id","activity","bpu","experimentId","population","response","userId","username"
"ObjectId(""5a42c0bf90789136ad07636f"")","-1","eug6","ObjectId(""5a42c0bf90789136ad07636f"")","-1",0,,"scripterResponse"
"ObjectId(""5a42c34690789136ad076372"")","153.88671875","eug16","ObjectId(""5a42c34690789136ad076372"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42c41890789136ad076373"")","206.791201117","eug10","ObjectId(""5a42c41890789136ad076373"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42c5c390789136ad076376"")","-1","eug8","ObjectId(""5a42c5c390789136ad076376"")","-1",0,,"scripterResponse"
"ObjectId(""5a42c7c890789136ad076379"")","136.671335201","eug6","ObjectId(""5a42c7c890789136ad076379"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42ca4f90789136ad07637c"")","-1","eug16","ObjectId(""5a42ca4f90789136ad07637c"")","100","-1",,"scripterPopulation"
"ObjectId(""5a42cb2190789136ad07637d"")","-1","eug10","ObjectId(""5a42cb2190789136ad07637d"")","351","-1",,"scripterPopulation"
"ObjectId(""5a42cccb90789136ad076380"")","163.331117021","eug8","ObjectId(""5a42cccb90789136ad076380"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42ced090789136ad076383"")","-1","eug6","ObjectId(""5a42ced090789136ad076383"")","71","-1",,"scripterPopulation"
"ObjectId(""5a42d15890789136ad076386"")","-1","eug16","ObjectId(""5a42d15890789136ad076386"")","-1","0.286288848424",,"scripterResponse"
"ObjectId(""5a42d22990789136ad076387"")","-1","eug10","ObjectId(""5a42d22990789136ad076387"")","-1",0,,"scripterResponse"
"ObjectId(""5a42d3d490789136ad07638a"")","-1","eug8","ObjectId(""5a42d3d490789136ad07638a"")","47","-1",,"scripterPopulation"
"ObjectId(""5a42d5d990789136ad07638d"")","-1","eug6","ObjectId(""5a42d5d990789136ad07638d"")","-1",0,,"scripterResponse"
"ObjectId(""5a42d7ec90789136ad076390"")","-1","eug6","ObjectId(""5a42d7ec90789136ad076390"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42d83c90789136ad076391"")","-1","eug8","ObjectId(""5a42d83c90789136ad076391"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42d86090789136ad076392"")","145.466694079","eug16","ObjectId(""5a42d86090789136ad076392"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42d89390789136ad076393"")","-1","eug10","ObjectId(""5a42d89390789136ad076393"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42d8ec90789136ad076394"")","-1","eug16","ObjectId(""5a42d8ec90789136ad076394"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42d93290789136ad076395"")","231.859110169","eug10","ObjectId(""5a42d93290789136ad076395"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42dadc90789136ad076398"")","-1","eug8","ObjectId(""5a42dadc90789136ad076398"")","-1",0,,"scripterResponse"
"ObjectId(""5a42dce290789136ad07639b"")","147.312843407","eug6","ObjectId(""5a42dce290789136ad07639b"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42df6990789136ad07639e"")","-1","eug16","ObjectId(""5a42df6990789136ad07639e"")","109","-1",,"scripterPopulation"
"ObjectId(""5a42e03b90789136ad07639f"")","-1","eug10","ObjectId(""5a42e03b90789136ad07639f"")","358","-1",,"scripterPopulation"
"ObjectId(""5a42e1e490789136ad0763a2"")","159.114583333","eug8","ObjectId(""5a42e1e490789136ad0763a2"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42e3ea90789136ad0763a5"")","-1","eug6","ObjectId(""5a42e3ea90789136ad0763a5"")","71","-1",,"scripterPopulation"
"ObjectId(""5a42e67290789136ad0763a8"")","-1","eug16","ObjectId(""5a42e67290789136ad0763a8"")","-1","0.314026319434",,"scripterResponse"
"ObjectId(""5a42e74390789136ad0763a9"")","-1","eug10","ObjectId(""5a42e74390789136ad0763a9"")","-1",0,,"scripterResponse"
"ObjectId(""5a42e8ed90789136ad0763ac"")","-1","eug8","ObjectId(""5a42e8ed90789136ad0763ac"")","53","-1",,"scripterPopulation"
"ObjectId(""5a42eaf390789136ad0763af"")","-1","eug6","ObjectId(""5a42eaf390789136ad0763af"")","-1",0,,"scripterResponse"
"ObjectId(""5a42ebd790789136ad0763b1"")","-1","eug6","ObjectId(""5a42ebd790789136ad0763b1"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42ec2390789136ad0763b2"")","-1","eug8","ObjectId(""5a42ec2390789136ad0763b2"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42ed3b90789136ad0763b4"")","-1","eug8","ObjectId(""5a42ed3b90789136ad0763b4"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42ed7b90789136ad0763b5"")","171.262428977","eug16","ObjectId(""5a42ed7b90789136ad0763b5"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42ed8a90789136ad0763b6"")","-1","eug10","ObjectId(""5a42ed8a90789136ad0763b6"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42edda90789136ad0763b7"")","-1","eug16","ObjectId(""5a42edda90789136ad0763b7"")","-1","-1","ObjectId(""58295ba579babea371ef32e2"")","peterwashington"
"ObjectId(""5a42ee4c90789136ad0763b8"")","233.116883117","eug10","ObjectId(""5a42ee4c90789136ad0763b8"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42eff590789136ad0763bb"")","-1","eug8","ObjectId(""5a42eff590789136ad0763bb"")","-1","0.160399117462",,"scripterResponse"
"ObjectId(""5a42f1fb90789136ad0763be"")","141.542514535","eug6","ObjectId(""5a42f1fb90789136ad0763be"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42f48490789136ad0763c1"")","-1","eug16","ObjectId(""5a42f48490789136ad0763c1"")","115","-1",,"scripterPopulation"
"ObjectId(""5a42f55590789136ad0763c2"")","-1","eug10","ObjectId(""5a42f55590789136ad0763c2"")","362","-1",,"scripterPopulation"
"ObjectId(""5a42f6fe90789136ad0763c5"")","161.096938776","eug8","ObjectId(""5a42f6fe90789136ad0763c5"")","-1","-1",,"scripterActivity"
"ObjectId(""5a42f90490789136ad0763c8"")","-1","eug6","ObjectId(""5a42f90490789136ad0763c8"")","76","-1",,"scripterPopulation"
"ObjectId(""5a42fb8c90789136ad0763cb"")","-1","eug16","ObjectId(""5a42fb8c90789136ad0763cb"")","-1","0.415456881278",,"scripterResponse"
"ObjectId(""5a42fc5d90789136ad0763cc"")","-1","eug10","ObjectId(""5a42fc5d90789136ad0763cc"")","-1",0,,"scripterResponse"
"ObjectId(""5a42fe0690789136ad0763cf"")","-1","eug8","ObjectId(""5a42fe0690789136ad0763cf"")","25","-1",,"scripterPopulation"
"ObjectId(""5a43000d90789136ad0763d2"")","-1","eug6","ObjectId(""5a43000d90789136ad0763d2"")","-1",0,,"scripterResponse"
"ObjectId(""5a43029590789136ad0763d5"")","176.476648352","eug16","ObjectId(""5a43029590789136ad0763d5"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43036590789136ad0763d6"")","214.841573816","eug10","ObjectId(""5a43036590789136ad0763d6"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43050f90789136ad0763d9"")","-1","eug8","ObjectId(""5a43050f90789136ad0763d9"")","-1",0,,"scripterResponse"
"ObjectId(""5a43071690789136ad0763dc"")","139.96875","eug6","ObjectId(""5a43071690789136ad0763dc"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43099e90789136ad0763df"")","-1","eug16","ObjectId(""5a43099e90789136ad0763df"")","96","-1",,"scripterPopulation"
"ObjectId(""5a430a6e90789136ad0763e0"")","-1","eug10","ObjectId(""5a430a6e90789136ad0763e0"")","383","-1",,"scripterPopulation"
"ObjectId(""5a430c1790789136ad0763e3"")","173.063858696","eug8","ObjectId(""5a430c1790789136ad0763e3"")","-1","-1",,"scripterActivity"
"ObjectId(""5a430e1e90789136ad0763e6"")","-1","eug6","ObjectId(""5a430e1e90789136ad0763e6"")","82","-1",,"scripterPopulation"
"ObjectId(""5a4310a790789136ad0763e9"")","-1","eug16","ObjectId(""5a4310a790789136ad0763e9"")","-1","0.382146570602",,"scripterResponse"
"ObjectId(""5a43117690789136ad0763ea"")","-1","eug10","ObjectId(""5a43117690789136ad0763ea"")","-1",0,,"scripterResponse"
"ObjectId(""5a43131f90789136ad0763ed"")","-1","eug8","ObjectId(""5a43131f90789136ad0763ed"")","48","-1",,"scripterPopulation"
"ObjectId(""5a43152790789136ad0763f0"")","-1","eug6","ObjectId(""5a43152790789136ad0763f0"")","-1",0,,"scripterResponse"
"ObjectId(""5a4317af90789136ad0763f3"")","150.894097222","eug16","ObjectId(""5a4317af90789136ad0763f3"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43187e90789136ad0763f4"")","222.17776084","eug10","ObjectId(""5a43187e90789136ad0763f4"")","-1","-1",,"scripterActivity"
"ObjectId(""5a431a2890789136ad0763f7"")","-1","eug8","ObjectId(""5a431a2890789136ad0763f7"")","-1","0.0463683886493",,"scripterResponse"
"ObjectId(""5a431c3090789136ad0763fa"")","148.030369718","eug6","ObjectId(""5a431c3090789136ad0763fa"")","-1","-1",,"scripterActivity"
"ObjectId(""5a431eb890789136ad0763fd"")","-1","eug16","ObjectId(""5a431eb890789136ad0763fd"")","93","-1",,"scripterPopulation"
"ObjectId(""5a431f8790789136ad0763fe"")","-1","eug10","ObjectId(""5a431f8790789136ad0763fe"")","361","-1",,"scripterPopulation"
"ObjectId(""5a43213190789136ad076401"")","156.615691489","eug8","ObjectId(""5a43213190789136ad076401"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43233890789136ad076404"")","-1","eug6","ObjectId(""5a43233890789136ad076404"")","83","-1",,"scripterPopulation"
"ObjectId(""5a4325c090789136ad076407"")","-1","eug16","ObjectId(""5a4325c090789136ad076407"")","-1","0.54200849156",,"scripterResponse"
"ObjectId(""5a43268f90789136ad076408"")","-1","eug10","ObjectId(""5a43268f90789136ad076408"")","-1",0,,"scripterResponse"
"ObjectId(""5a43283a90789136ad07640b"")","-1","eug8","ObjectId(""5a43283a90789136ad07640b"")","47","-1",,"scripterPopulation"
"ObjectId(""5a432a4190789136ad07640e"")","-1","eug6","ObjectId(""5a432a4190789136ad07640e"")","-1",0,,"scripterResponse"
"ObjectId(""5a432cc890789136ad076411"")","149.103009259","eug16","ObjectId(""5a432cc890789136ad076411"")","-1","-1",,"scripterActivity"
"ObjectId(""5a432d9890789136ad076412"")","220.487930389","eug10","ObjectId(""5a432d9890789136ad076412"")","-1","-1",,"scripterActivity"
"ObjectId(""5a432f4390789136ad076415"")","-1","eug8","ObjectId(""5a432f4390789136ad076415"")","-1",0,,"scripterResponse"
"ObjectId(""5a43314a90789136ad076418"")","137.540584416","eug6","ObjectId(""5a43314a90789136ad076418"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4333d190789136ad07641b"")","-1","eug16","ObjectId(""5a4333d190789136ad07641b"")","114","-1",,"scripterPopulation"
"ObjectId(""5a4334a190789136ad07641c"")","-1","eug10","ObjectId(""5a4334a190789136ad07641c"")","369","-1",,"scripterPopulation"
"ObjectId(""5a43364b90789136ad07641f"")","161.19140625","eug8","ObjectId(""5a43364b90789136ad07641f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43385290789136ad076422"")","-1","eug6","ObjectId(""5a43385290789136ad076422"")","81","-1",,"scripterPopulation"
"ObjectId(""5a433ad990789136ad076425"")","-1","eug16","ObjectId(""5a433ad990789136ad076425"")","-1","0.637509217904",,"scripterResponse"
"ObjectId(""5a433ba990789136ad076426"")","-1","eug10","ObjectId(""5a433ba990789136ad076426"")","-1",0,,"scripterResponse"
"ObjectId(""5a433d5490789136ad076429"")","-1","eug8","ObjectId(""5a433d5490789136ad076429"")","51","-1",,"scripterPopulation"
"ObjectId(""5a433f5b90789136ad07642c"")","-1","eug6","ObjectId(""5a433f5b90789136ad07642c"")","-1",0,,"scripterResponse"
"ObjectId(""5a4341e190789136ad07642f"")","164.657738095","eug16","ObjectId(""5a4341e190789136ad07642f"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4342b290789136ad076430"")","235.775783528","eug10","ObjectId(""5a4342b290789136ad076430"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43445c90789136ad076433"")","-1","eug8","ObjectId(""5a43445c90789136ad076433"")","-1",0,,"scripterResponse"
"ObjectId(""5a43466390789136ad076436"")","134.794207317","eug6","ObjectId(""5a43466390789136ad076436"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4348ea90789136ad076439"")","-1","eug16","ObjectId(""5a4348ea90789136ad076439"")","52","-1",,"scripterPopulation"
"ObjectId(""5a4349bb90789136ad07643a"")","-1","eug10","ObjectId(""5a4349bb90789136ad07643a"")","348","-1",,"scripterPopulation"
"ObjectId(""5a434b6590789136ad07643d"")","161.769701087","eug8","ObjectId(""5a434b6590789136ad07643d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a434d6c90789136ad076440"")","-1","eug6","ObjectId(""5a434d6c90789136ad076440"")","65","-1",,"scripterPopulation"
"ObjectId(""5a434ff390789136ad076443"")","-1","eug16","ObjectId(""5a434ff390789136ad076443"")","-1","0.281060772223",,"scripterResponse"
"ObjectId(""5a4350c390789136ad076444"")","-1","eug10","ObjectId(""5a4350c390789136ad076444"")","-1",0,,"scripterResponse"
"ObjectId(""5a43526e90789136ad076447"")","-1","eug8","ObjectId(""5a43526e90789136ad076447"")","51","-1",,"scripterPopulation"
"ObjectId(""5a43547590789136ad07644a"")","-1","eug6","ObjectId(""5a43547590789136ad07644a"")","-1",0,,"scripterResponse"
"ObjectId(""5a4356fb90789136ad07644d"")","142.979166667","eug16","ObjectId(""5a4356fb90789136ad07644d"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4357cb90789136ad07644e"")","201.672077922","eug10","ObjectId(""5a4357cb90789136ad07644e"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43597690789136ad076451"")","-1","eug8","ObjectId(""5a43597690789136ad076451"")","-1",0,,"scripterResponse"
"ObjectId(""5a435b7d90789136ad076454"")","142.447916667","eug6","ObjectId(""5a435b7d90789136ad076454"")","-1","-1",,"scripterActivity"
"ObjectId(""5a435e0390789136ad076457"")","-1","eug16","ObjectId(""5a435e0390789136ad076457"")","93","-1",,"scripterPopulation"
"ObjectId(""5a435ed390789136ad076458"")","-1","eug10","ObjectId(""5a435ed390789136ad076458"")","343","-1",,"scripterPopulation"
"ObjectId(""5a43607f90789136ad07645b"")","153.541666667","eug8","ObjectId(""5a43607f90789136ad07645b"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43628690789136ad07645e"")","-1","eug6","ObjectId(""5a43628690789136ad07645e"")","56","-1",,"scripterPopulation"
"ObjectId(""5a43650b90789136ad076461"")","-1","eug16","ObjectId(""5a43650b90789136ad076461"")","-1","0.333309472502",,"scripterResponse"
"ObjectId(""5a4365dc90789136ad076462"")","-1","eug10","ObjectId(""5a4365dc90789136ad076462"")","-1",0,,"scripterResponse"
"ObjectId(""5a43678790789136ad076465"")","-1","eug8","ObjectId(""5a43678790789136ad076465"")","43","-1",,"scripterPopulation"
"ObjectId(""5a43698e90789136ad076468"")","-1","eug6","ObjectId(""5a43698e90789136ad076468"")","-1",0,,"scripterResponse"
"ObjectId(""5a436c1490789136ad07646b"")","148.162286932","eug16","ObjectId(""5a436c1490789136ad07646b"")","-1","-1",,"scripterActivity"
"ObjectId(""5a436ce490789136ad07646c"")","213.033536585","eug10","ObjectId(""5a436ce490789136ad07646c"")","-1","-1",,"scripterActivity"
"ObjectId(""5a436e9090789136ad07646f"")","-1","eug8","ObjectId(""5a436e9090789136ad07646f"")","-1","0.0261162882942",,"scripterResponse"
"ObjectId(""5a43709690789136ad076472"")","124.075704225","eug6","ObjectId(""5a43709690789136ad076472"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43731c90789136ad076475"")","-1","eug16","ObjectId(""5a43731c90789136ad076475"")","84","-1",,"scripterPopulation"
"ObjectId(""5a4373ed90789136ad076476"")","-1","eug10","ObjectId(""5a4373ed90789136ad076476"")","353","-1",,"scripterPopulation"
"ObjectId(""5a43759990789136ad076479"")","154.867788462","eug8","ObjectId(""5a43759990789136ad076479"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43779f90789136ad07647c"")","-1","eug6","ObjectId(""5a43779f90789136ad07647c"")","88","-1",,"scripterPopulation"
"ObjectId(""5a437a2590789136ad07647f"")","-1","eug16","ObjectId(""5a437a2590789136ad07647f"")","-1","0.472062505945",,"scripterResponse"
"ObjectId(""5a437af590789136ad076480"")","-1","eug10","ObjectId(""5a437af590789136ad076480"")","-1",0,,"scripterResponse"
"ObjectId(""5a437ca190789136ad076483"")","-1","eug8","ObjectId(""5a437ca190789136ad076483"")","41","-1",,"scripterPopulation"
"ObjectId(""5a437ea790789136ad076486"")","-1","eug6","ObjectId(""5a437ea790789136ad076486"")","-1",0,,"scripterResponse"
"ObjectId(""5a43812d90789136ad076489"")","148.494664634","eug16","ObjectId(""5a43812d90789136ad076489"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4381fe90789136ad07648a"")","218.130853746","eug10","ObjectId(""5a4381fe90789136ad07648a"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4383aa90789136ad07648d"")","-1","eug8","ObjectId(""5a4383aa90789136ad07648d"")","-1",0,,"scripterResponse"
"ObjectId(""5a4385af90789136ad076490"")","134.774502841","eug6","ObjectId(""5a4385af90789136ad076490"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43883690789136ad076493"")","-1","eug16","ObjectId(""5a43883690789136ad076493"")","119","-1",,"scripterPopulation"
"ObjectId(""5a43890790789136ad076494"")","-1","eug10","ObjectId(""5a43890790789136ad076494"")","378","-1",,"scripterPopulation"
"ObjectId(""5a438ab390789136ad076497"")","146.298363095","eug8","ObjectId(""5a438ab390789136ad076497"")","-1","-1",,"scripterActivity"
"ObjectId(""5a438cb890789136ad07649a"")","-1","eug6","ObjectId(""5a438cb890789136ad07649a"")","80","-1",,"scripterPopulation"
"ObjectId(""5a438f3e90789136ad07649d"")","-1","eug16","ObjectId(""5a438f3e90789136ad07649d"")","-1","0.189309547086",,"scripterResponse"
"ObjectId(""5a43900f90789136ad07649e"")","-1","eug10","ObjectId(""5a43900f90789136ad07649e"")","-1",0,,"scripterResponse"
"ObjectId(""5a4391bb90789136ad0764a1"")","-1","eug8","ObjectId(""5a4391bb90789136ad0764a1"")","57","-1",,"scripterPopulation"
"ObjectId(""5a4393c190789136ad0764a4"")","-1","eug6","ObjectId(""5a4393c190789136ad0764a4"")","-1",0,,"scripterResponse"
"ObjectId(""5a43964790789136ad0764a7"")","146.993371212","eug16","ObjectId(""5a43964790789136ad0764a7"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43971790789136ad0764a8"")","209.432633197","eug10","ObjectId(""5a43971790789136ad0764a8"")","-1","-1",,"scripterActivity"
"ObjectId(""5a4398c490789136ad0764ab"")","-1","eug8","ObjectId(""5a4398c490789136ad0764ab"")","-1",0,,"scripterResponse"
"ObjectId(""5a439ac990789136ad0764ae"")","149.643342391","eug6","ObjectId(""5a439ac990789136ad0764ae"")","-1","-1",,"scripterActivity"
"ObjectId(""5a439d4f90789136ad0764b1"")","-1","eug16","ObjectId(""5a439d4f90789136ad0764b1"")","140","-1",,"scripterPopulation"
"ObjectId(""5a439e1f90789136ad0764b2"")","-1","eug10","ObjectId(""5a439e1f90789136ad0764b2"")","392","-1",,"scripterPopulation"
"ObjectId(""5a439fcd90789136ad0764b5"")","148.192401961","eug8","ObjectId(""5a439fcd90789136ad0764b5"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43a1d290789136ad0764b8"")","-1","eug6","ObjectId(""5a43a1d290789136ad0764b8"")","99","-1",,"scripterPopulation"
"ObjectId(""5a43a45890789136ad0764bb"")","-1","eug16","ObjectId(""5a43a45890789136ad0764bb"")","-1","0.0889728886994",,"scripterResponse"
"ObjectId(""5a43a52890789136ad0764bc"")","-1","eug10","ObjectId(""5a43a52890789136ad0764bc"")","-1",0,,"scripterResponse"
"ObjectId(""5a43a6d590789136ad0764bf"")","-1","eug8","ObjectId(""5a43a6d590789136ad0764bf"")","45","-1",,"scripterPopulation"
"ObjectId(""5a43a8db90789136ad0764c2"")","-1","eug6","ObjectId(""5a43a8db90789136ad0764c2"")","-1",0,,"scripterResponse"
"ObjectId(""5a43ab6190789136ad0764c5"")","164.998653017","eug16","ObjectId(""5a43ab6190789136ad0764c5"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43ac3090789136ad0764c6"")","219.16153169","eug10","ObjectId(""5a43ac3090789136ad0764c6"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43adde90789136ad0764c9"")","-1","eug8","ObjectId(""5a43adde90789136ad0764c9"")","-1",0,,"scripterResponse"
"ObjectId(""5a43afe390789136ad0764cc"")","140.977328431","eug6","ObjectId(""5a43afe390789136ad0764cc"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43b26990789136ad0764cf"")","-1","eug16","ObjectId(""5a43b26990789136ad0764cf"")","150","-1",,"scripterPopulation"
"ObjectId(""5a43b33890789136ad0764d0"")","-1","eug10","ObjectId(""5a43b33890789136ad0764d0"")","330","-1",,"scripterPopulation"
"ObjectId(""5a43b4e690789136ad0764d3"")","162.686820652","eug8","ObjectId(""5a43b4e690789136ad0764d3"")","-1","-1",,"scripterActivity"
"ObjectId(""5a43b6eb90789136ad0764d6"")","-1","eug6","ObjectId(""5a43b6eb90789136ad0764d6"")","87","-1",,"scripterPopulation"
"ObjectId(""5a43b97290789136ad0764d9"")","-1","eug16","ObjectId(""5a43b97290789136ad0764d9"")","-1","0.337513978318",,"scripterResponse"
"ObjectId(""5a43ba4090789136ad0764da"")","-1","eug10","ObjectId(""5a43ba4090789136ad0764da"")","-1",0,,"scripterResponse"
